STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00116738,"PERRY 6 NW, IL US",1/16/2001,0,36,28,29
USC00116738,"PERRY 6 NW, IL US",1/17/2001,0,31,20,21
USC00116738,"PERRY 6 NW, IL US",1/18/2001,0,31,16,21
USC00116738,"PERRY 6 NW, IL US",1/19/2001,0,40,21,21
USC00116738,"PERRY 6 NW, IL US",1/20/2001,0.01,23,10,10
USC00116738,"PERRY 6 NW, IL US",1/21/2001,0,26,10,21
USC00116738,"PERRY 6 NW, IL US",1/22/2001,0,39,12,13
USC00116738,"PERRY 6 NW, IL US",1/23/2001,0,42,14,31
USC00116738,"PERRY 6 NW, IL US",1/24/2001,0,42,23,24
USC00116738,"PERRY 6 NW, IL US",1/25/2001,0,30,9,11
USC00116738,"PERRY 6 NW, IL US",1/26/2001,0.23,34,11,30
USC00116738,"PERRY 6 NW, IL US",1/27/2001,0.01,36,21,21
USC00116738,"PERRY 6 NW, IL US",1/28/2001,0,30,20,26
USC00116738,"PERRY 6 NW, IL US",1/29/2001,2.12,34,26,33
USC00116738,"PERRY 6 NW, IL US",1/30/2001,1.04,45,31,32
USC00116738,"PERRY 6 NW, IL US",1/31/2001,0.02,36,32,32
USC00116738,"PERRY 6 NW, IL US",2/1/2001,0,33,22,22
USC00116738,"PERRY 6 NW, IL US",2/2/2001,0,38,-2,0
USC00116738,"PERRY 6 NW, IL US",2/3/2001,0,28,0,27
USC00116738,"PERRY 6 NW, IL US",2/4/2001,0,42,26,35
USC00116738,"PERRY 6 NW, IL US",2/5/2001,0.01,38,25,26
USC00116738,"PERRY 6 NW, IL US",2/6/2001,0,42,25,34
USC00116738,"PERRY 6 NW, IL US",2/7/2001,0,46,23,26
USC00116738,"PERRY 6 NW, IL US",2/8/2001,0,54,27,53
USC00116738,"PERRY 6 NW, IL US",2/9/2001,1.39,62,32,32
USC00116738,"PERRY 6 NW, IL US",2/10/2001,0.24,34,11,11
USC00116738,"PERRY 6 NW, IL US",2/11/2001,0,26,10,14
USC00116738,"PERRY 6 NW, IL US",2/12/2001,0,34,14,26
USC00116738,"PERRY 6 NW, IL US",2/13/2001,0,45,26,35
USC00116738,"PERRY 6 NW, IL US",2/14/2001,0.25,40,35,36
USC00116738,"PERRY 6 NW, IL US",2/15/2001,0.08,38,30,31
USC00116738,"PERRY 6 NW, IL US",2/16/2001,0.01,34,24,24
USC00116738,"PERRY 6 NW, IL US",2/17/2001,0,28,9,9
USC00116738,"PERRY 6 NW, IL US",2/18/2001,0,26,9,25
USC00116738,"PERRY 6 NW, IL US",2/19/2001,0,37,25,37
USC00116738,"PERRY 6 NW, IL US",2/20/2001,0,56,28,28
USC00116738,"PERRY 6 NW, IL US",2/21/2001,0,43,14,15
USC00116738,"PERRY 6 NW, IL US",2/22/2001,0.07,27,15,23
USC00116738,"PERRY 6 NW, IL US",2/23/2001,0,32,22,24
USC00116738,"PERRY 6 NW, IL US",2/24/2001,1.24,42,24,41
USC00116738,"PERRY 6 NW, IL US",2/25/2001,1.17,57,32,32
USC00116738,"PERRY 6 NW, IL US",2/26/2001,0,41,22,32
USC00116738,"PERRY 6 NW, IL US",2/27/2001,0.05,50,28,28
USC00116738,"PERRY 6 NW, IL US",2/28/2001,0.09,28,9,13
USC00116738,"PERRY 6 NW, IL US",3/1/2001,0,31,13,25
USC00116738,"PERRY 6 NW, IL US",3/2/2001,0,35,24,33
USC00116738,"PERRY 6 NW, IL US",3/3/2001,0,45,28,31
USC00116738,"PERRY 6 NW, IL US",3/4/2001,0,52,31,33
USC00116738,"PERRY 6 NW, IL US",3/5/2001,0,38,21,26
USC00116738,"PERRY 6 NW, IL US",3/6/2001,0,37,19,24
USC00116738,"PERRY 6 NW, IL US",3/7/2001,0,43,25,29
USC00116738,"PERRY 6 NW, IL US",3/8/2001,0,49,25,28
USC00116738,"PERRY 6 NW, IL US",3/9/2001,0,38,21,26
USC00116738,"PERRY 6 NW, IL US",3/10/2001,0,44,22,30
USC00116738,"PERRY 6 NW, IL US",3/11/2001,0,62,33,34
USC00116738,"PERRY 6 NW, IL US",3/12/2001,0.09,49,39,47
USC00116738,"PERRY 6 NW, IL US",3/13/2001,0,57,43,43
USC00116738,"PERRY 6 NW, IL US",3/14/2001,0,53,25,39
USC00116738,"PERRY 6 NW, IL US",3/15/2001,0.55,61,40,48
USC00116738,"PERRY 6 NW, IL US",3/16/2001,1.04,49,35,35
USC00116738,"PERRY 6 NW, IL US",3/17/2001,0.24,36,30,32
USC00116738,"PERRY 6 NW, IL US",3/18/2001,0,43,23,35
USC00116738,"PERRY 6 NW, IL US",3/19/2001,0,47,28,36
USC00116738,"PERRY 6 NW, IL US",3/20/2001,0,50,26,39
USC00116738,"PERRY 6 NW, IL US",3/21/2001,0,57,29,42
USC00116738,"PERRY 6 NW, IL US",3/22/2001,0.01,60,37,41
USC00116738,"PERRY 6 NW, IL US",3/23/2001,0.02,58,35,36
USC00116738,"PERRY 6 NW, IL US",3/24/2001,0,57,23,26
USC00116738,"PERRY 6 NW, IL US",3/25/2001,0,37,22,25
USC00116738,"PERRY 6 NW, IL US",3/26/2001,0,37,16,20
USC00116738,"PERRY 6 NW, IL US",3/27/2001,0,41,18,26
USC00116738,"PERRY 6 NW, IL US",3/28/2001,0,48,26,39
USC00116738,"PERRY 6 NW, IL US",3/29/2001,0,46,34,40
USC00116738,"PERRY 6 NW, IL US",3/30/2001,0,52,33,43
USC00116738,"PERRY 6 NW, IL US",3/31/2001,0,56,31,45
USC00116738,"PERRY 6 NW, IL US",4/1/2001,0.12,54,28,38
USC00116738,"PERRY 6 NW, IL US",4/2/2001,0,57,37,44
USC00116738,"PERRY 6 NW, IL US",4/3/2001,0.06,68,42,42
USC00116738,"PERRY 6 NW, IL US",4/4/2001,0.03,57,41,43
USC00116738,"PERRY 6 NW, IL US",4/5/2001,0,68,48,52
USC00116738,"PERRY 6 NW, IL US",4/6/2001,0.08,76,51,69
USC00116738,"PERRY 6 NW, IL US",4/7/2001,0,81,70,71
USC00116738,"PERRY 6 NW, IL US",4/8/2001,0,82,48,48
USC00116738,"PERRY 6 NW, IL US",4/9/2001,0.03,85,45,62
USC00116738,"PERRY 6 NW, IL US",4/10/2001,0.62,88,56,58
USC00116738,"PERRY 6 NW, IL US",4/11/2001,0.48,68,57,66
USC00116738,"PERRY 6 NW, IL US",4/12/2001,0.34,70,49,49
USC00116738,"PERRY 6 NW, IL US",4/13/2001,0,70,39,48
USC00116738,"PERRY 6 NW, IL US",4/14/2001,0,68,48,53
USC00116738,"PERRY 6 NW, IL US",4/15/2001,0.08,72,46,49
USC00116738,"PERRY 6 NW, IL US",4/16/2001,0,64,30,39
USC00116738,"PERRY 6 NW, IL US",4/17/2001,0,50,30,34
USC00116738,"PERRY 6 NW, IL US",4/18/2001,0,53,29,42
USC00116738,"PERRY 6 NW, IL US",4/19/2001,0,62,34,47
USC00116738,"PERRY 6 NW, IL US",4/20/2001,0,69,62,63
USC00116738,"PERRY 6 NW, IL US",4/21/2001,0.01,77,64,65
USC00116738,"PERRY 6 NW, IL US",4/22/2001,0.46,82,64,64
USC00116738,"PERRY 6 NW, IL US",4/23/2001,0.04,82,68,69
USC00116738,"PERRY 6 NW, IL US",4/24/2001,0.14,70,39,43
USC00116738,"PERRY 6 NW, IL US",4/25/2001,0,64,43,50
USC00116738,"PERRY 6 NW, IL US",4/26/2001,0,71,43,50
USC00116738,"PERRY 6 NW, IL US",4/27/2001,0,78,50,60
USC00116738,"PERRY 6 NW, IL US",4/28/2001,0,81,50,51
USC00116738,"PERRY 6 NW, IL US",4/29/2001,0,78,50,54
USC00116738,"PERRY 6 NW, IL US",4/30/2001,0,82,57,65
USC00116738,"PERRY 6 NW, IL US",5/1/2001,0,83,64,69
USC00116738,"PERRY 6 NW, IL US",5/2/2001,0,83,62,64
USC00116738,"PERRY 6 NW, IL US",5/3/2001,0,82,62,66
USC00116738,"PERRY 6 NW, IL US",5/4/2001,0.24,85,61,65
USC00116738,"PERRY 6 NW, IL US",5/5/2001,0,80,58,58
USC00116738,"PERRY 6 NW, IL US",5/6/2001,0,81,58,68
USC00116738,"PERRY 6 NW, IL US",5/7/2001,0.24,77,59,59
USC00116738,"PERRY 6 NW, IL US",5/8/2001,0,70,47,59
USC00116738,"PERRY 6 NW, IL US",5/9/2001,0,77,53,66
USC00116738,"PERRY 6 NW, IL US",5/10/2001,0,82,63,65
USC00116738,"PERRY 6 NW, IL US",5/11/2001,0,84,61,62
USC00116738,"PERRY 6 NW, IL US",5/12/2001,0,75,50,59
USC00116738,"PERRY 6 NW, IL US",5/13/2001,0,70,43,52
USC00116738,"PERRY 6 NW, IL US",5/14/2001,0.39,61,52,56
USC00116738,"PERRY 6 NW, IL US",5/15/2001,0,83,56,72
USC00116738,"PERRY 6 NW, IL US",5/16/2001,0,87,73,73
USC00116738,"PERRY 6 NW, IL US",5/17/2001,0.15,90,66,67
USC00116738,"PERRY 6 NW, IL US",5/18/2001,0.36,87,65,66
USC00116738,"PERRY 6 NW, IL US",5/19/2001,0.03,76,54,62
USC00116738,"PERRY 6 NW, IL US",5/20/2001,0,79,56,64
USC00116738,"PERRY 6 NW, IL US",5/21/2001,0.33,78,56,56
USC00116738,"PERRY 6 NW, IL US",5/22/2001,0,67,46,52
USC00116738,"PERRY 6 NW, IL US",5/23/2001,0.05,65,47,54
USC00116738,"PERRY 6 NW, IL US",5/24/2001,0,66,43,46
USC00116738,"PERRY 6 NW, IL US",5/25/2001,0.19,57,44,51
USC00116738,"PERRY 6 NW, IL US",5/26/2001,0.33,59,50,56
USC00116738,"PERRY 6 NW, IL US",5/27/2001,0.24,69,47,59
USC00116738,"PERRY 6 NW, IL US",5/28/2001,0,71,47,53
USC00116738,"PERRY 6 NW, IL US",5/29/2001,0.02,73,43,57
USC00116738,"PERRY 6 NW, IL US",5/30/2001,0,77,53,55
USC00116738,"PERRY 6 NW, IL US",5/31/2001,1.8,60,51,53
USC00116738,"PERRY 6 NW, IL US",6/1/2001,0.25,62,49,51
USC00116738,"PERRY 6 NW, IL US",6/2/2001,0.45,73,50,56
USC00116738,"PERRY 6 NW, IL US",6/3/2001,0,65,47,59
USC00116738,"PERRY 6 NW, IL US",6/4/2001,1.18,62,53,53
USC00116738,"PERRY 6 NW, IL US",6/5/2001,0.01,61,53,60
USC00116738,"PERRY 6 NW, IL US",6/6/2001,2.42,76,60,65
USC00116738,"PERRY 6 NW, IL US",6/7/2001,0,75,63,65
USC00116738,"PERRY 6 NW, IL US",6/8/2001,0,79,59,65
USC00116738,"PERRY 6 NW, IL US",6/9/2001,0,77,56,72
USC00116738,"PERRY 6 NW, IL US",6/10/2001,0,83,59,72
USC00116738,"PERRY 6 NW, IL US",6/11/2001,0,86,72,79
USC00116738,"PERRY 6 NW, IL US",6/12/2001,0,91,68,78
USC00116738,"PERRY 6 NW, IL US",6/13/2001,0,91,70,75
USC00116738,"PERRY 6 NW, IL US",6/14/2001,0,89,70,78
USC00116738,"PERRY 6 NW, IL US",6/15/2001,0.85,90,66,67
USC00116738,"PERRY 6 NW, IL US",6/16/2001,0,79,57,69
USC00116738,"PERRY 6 NW, IL US",6/17/2001,0,87,63,78
USC00116738,"PERRY 6 NW, IL US",6/18/2001,0,86,66,76
USC00116738,"PERRY 6 NW, IL US",6/19/2001,0,90,68,75
USC00116738,"PERRY 6 NW, IL US",6/20/2001,0,85,63,65
USC00116738,"PERRY 6 NW, IL US",6/21/2001,0.36,75,58,59
USC00116738,"PERRY 6 NW, IL US",6/22/2001,0.08,70,54,60
USC00116738,"PERRY 6 NW, IL US",6/23/2001,0,76,52,66
USC00116738,"PERRY 6 NW, IL US",6/24/2001,0,79,52,64
USC00116738,"PERRY 6 NW, IL US",6/25/2001,0,81,62,67
USC00116738,"PERRY 6 NW, IL US",6/26/2001,0,84,57,67
USC00116738,"PERRY 6 NW, IL US",6/27/2001,0,85,57,68
USC00116738,"PERRY 6 NW, IL US",6/28/2001,0,84,58,66
USC00116738,"PERRY 6 NW, IL US",6/29/2001,0,83,60,71
USC00116738,"PERRY 6 NW, IL US",6/30/2001,0,84,60,68
USC00116738,"PERRY 6 NW, IL US",7/1/2001,0,90,68,79
USC00116738,"PERRY 6 NW, IL US",7/2/2001,0,87,56,57
USC00116738,"PERRY 6 NW, IL US",7/3/2001,0,75,57,75
USC00116738,"PERRY 6 NW, IL US",7/4/2001,0.1,88,68,71
USC00116738,"PERRY 6 NW, IL US",7/5/2001,0,90,65,71
USC00116738,"PERRY 6 NW, IL US",7/6/2001,0,82,51,61
USC00116738,"PERRY 6 NW, IL US",7/7/2001,0,83,61,80
USC00116738,"PERRY 6 NW, IL US",7/8/2001,0,96,76,78
USC00116738,"PERRY 6 NW, IL US",7/9/2001,0,94,75,80
USC00116738,"PERRY 6 NW, IL US",7/10/2001,0,94,69,78
USC00116738,"PERRY 6 NW, IL US",7/11/2001,0,93,69,71
USC00116738,"PERRY 6 NW, IL US",7/12/2001,0.1,83,62,62
USC00116738,"PERRY 6 NW, IL US",7/13/2001,0.03,77,56,64
USC00116738,"PERRY 6 NW, IL US",7/14/2001,0,85,54,60
USC00116738,"PERRY 6 NW, IL US",7/15/2001,0,85,54,63
USC00116738,"PERRY 6 NW, IL US",7/16/2001,0,84,61,67
USC00116738,"PERRY 6 NW, IL US",7/17/2001,0,86,65,75
USC00116738,"PERRY 6 NW, IL US",7/18/2001,0.01,95,72,73
USC00116738,"PERRY 6 NW, IL US",7/19/2001,0.33,81,69,72
USC00116738,"PERRY 6 NW, IL US",7/20/2001,0.89,81,70,75
USC00116738,"PERRY 6 NW, IL US",7/21/2001,0,89,75,81
USC00116738,"PERRY 6 NW, IL US",7/22/2001,0,95,74,85
USC00116738,"PERRY 6 NW, IL US",7/23/2001,0,96,74,81
USC00116738,"PERRY 6 NW, IL US",7/24/2001,0,97,71,74
USC00116738,"PERRY 6 NW, IL US",7/25/2001,0.15,91,71,72
USC00116738,"PERRY 6 NW, IL US",7/26/2001,0.02,82,69,69
USC00116738,"PERRY 6 NW, IL US",7/27/2001,0,79,63,66
USC00116738,"PERRY 6 NW, IL US",7/28/2001,0,79,66,75
USC00116738,"PERRY 6 NW, IL US",7/29/2001,0,88,68,76
USC00116738,"PERRY 6 NW, IL US",7/30/2001,0,92,66,75
USC00116738,"PERRY 6 NW, IL US",7/31/2001,0,93,73,78
USC00116738,"PERRY 6 NW, IL US",8/1/2001,0,94,71,75
USC00116738,"PERRY 6 NW, IL US",8/2/2001,0,94,75,83
USC00116738,"PERRY 6 NW, IL US",8/3/2001,1.64,95,69,73
USC00116738,"PERRY 6 NW, IL US",8/4/2001,0,81,64,68
USC00116738,"PERRY 6 NW, IL US",8/5/2001,0,90,64,69
USC00116738,"PERRY 6 NW, IL US",8/6/2001,0,90,61,72
USC00116738,"PERRY 6 NW, IL US",8/7/2001,0,91,62,69
USC00116738,"PERRY 6 NW, IL US",8/8/2001,0,93,68,76
USC00116738,"PERRY 6 NW, IL US",8/9/2001,0,93,71,78
USC00116738,"PERRY 6 NW, IL US",8/10/2001,0.04,98,69,70
USC00116738,"PERRY 6 NW, IL US",8/11/2001,0,83,63,65
USC00116738,"PERRY 6 NW, IL US",8/12/2001,0,84,58,58
USC00116738,"PERRY 6 NW, IL US",8/13/2001,0,88,58,70
USC00116738,"PERRY 6 NW, IL US",8/14/2001,0,83,49,57
USC00116738,"PERRY 6 NW, IL US",8/15/2001,0,80,53,59
USC00116738,"PERRY 6 NW, IL US",8/16/2001,0.3,77,59,63
USC00116738,"PERRY 6 NW, IL US",8/17/2001,0,79,55,62
USC00116738,"PERRY 6 NW, IL US",8/18/2001,0,81,58,65
USC00116738,"PERRY 6 NW, IL US",8/19/2001,0,85,56,60
USC00116738,"PERRY 6 NW, IL US",8/20/2001,0,79,52,60
USC00116738,"PERRY 6 NW, IL US",8/21/2001,0,83,58,63
USC00116738,"PERRY 6 NW, IL US",8/22/2001,0,92,64,79
USC00116738,"PERRY 6 NW, IL US",8/23/2001,2.08,94,66,68
USC00116738,"PERRY 6 NW, IL US",8/24/2001,0.2,77,68,70
USC00116738,"PERRY 6 NW, IL US",8/25/2001,0.01,84,70,73
USC00116738,"PERRY 6 NW, IL US",8/26/2001,0.06,85,65,70
USC00116738,"PERRY 6 NW, IL US",8/27/2001,0,84,58,66
USC00116738,"PERRY 6 NW, IL US",8/28/2001,0,87,66,69
USC00116738,"PERRY 6 NW, IL US",8/29/2001,0,85,58,63
USC00116738,"PERRY 6 NW, IL US",8/30/2001,0,89,63,70
USC00116738,"PERRY 6 NW, IL US",8/31/2001,0.13,89,63,66
USC00116738,"PERRY 6 NW, IL US",9/1/2001,0,80,53,65
USC00116738,"PERRY 6 NW, IL US",9/2/2001,0,80,57,70
USC00116738,"PERRY 6 NW, IL US",9/3/2001,0,85,59,72
USC00116738,"PERRY 6 NW, IL US",9/4/2001,0,90,65,69
USC00116738,"PERRY 6 NW, IL US",9/5/2001,0,86,58,64
USC00116738,"PERRY 6 NW, IL US",9/6/2001,0,89,64,76
USC00116738,"PERRY 6 NW, IL US",9/7/2001,0.4,88,69,75
USC00116738,"PERRY 6 NW, IL US",9/8/2001,0,90,64,69
USC00116738,"PERRY 6 NW, IL US",9/9/2001,0.18,80,65,65
USC00116738,"PERRY 6 NW, IL US",9/10/2001,0.37,69,51,59
USC00116738,"PERRY 6 NW, IL US",9/11/2001,0,80,50,54
USC00116738,"PERRY 6 NW, IL US",9/12/2001,0,84,53,59
USC00116738,"PERRY 6 NW, IL US",9/13/2001,0,86,53,57
USC00116738,"PERRY 6 NW, IL US",9/14/2001,0,84,53,64
USC00116738,"PERRY 6 NW, IL US",9/15/2001,0,70,49,51
USC00116738,"PERRY 6 NW, IL US",9/16/2001,0,73,51,53
USC00116738,"PERRY 6 NW, IL US",9/17/2001,0.08,78,50,58
USC00116738,"PERRY 6 NW, IL US",9/18/2001,0,75,57,60
USC00116738,"PERRY 6 NW, IL US",9/19/2001,1.33,69,60,60
USC00116738,"PERRY 6 NW, IL US",9/20/2001,0,70,50,60
USC00116738,"PERRY 6 NW, IL US",9/21/2001,0.34,80,57,59
USC00116738,"PERRY 6 NW, IL US",9/22/2001,0,75,49,57
USC00116738,"PERRY 6 NW, IL US",9/23/2001,0.05,78,57,61
USC00116738,"PERRY 6 NW, IL US",9/24/2001,0,71,44,45
USC00116738,"PERRY 6 NW, IL US",9/25/2001,0,61,35,40
USC00116738,"PERRY 6 NW, IL US",9/26/2001,0,61,39,46
USC00116738,"PERRY 6 NW, IL US",9/27/2001,0,70,46,51
USC00116738,"PERRY 6 NW, IL US",9/28/2001,0,76,39,43
USC00116738,"PERRY 6 NW, IL US",9/29/2001,0,66,41,55
USC00116738,"PERRY 6 NW, IL US",9/30/2001,0,69,39,57
USC00116738,"PERRY 6 NW, IL US",10/1/2001,0,76,43,47
USC00116738,"PERRY 6 NW, IL US",10/2/2001,0,79,47,62
USC00116738,"PERRY 6 NW, IL US",10/3/2001,0,81,54,61
USC00116738,"PERRY 6 NW, IL US",10/4/2001,0,82,53,54
USC00116738,"PERRY 6 NW, IL US",10/5/2001,1.45,71,45,45
USC00116738,"PERRY 6 NW, IL US",10/6/2001,0.2,49,33,34
USC00116738,"PERRY 6 NW, IL US",10/7/2001,0,60,32,32
USC00116738,"PERRY 6 NW, IL US",10/8/2001,0,68,32,47
USC00116738,"PERRY 6 NW, IL US",10/9/2001,0,68,53,55
USC00116738,"PERRY 6 NW, IL US",10/10/2001,0.25,75,61,62
USC00116738,"PERRY 6 NW, IL US",10/11/2001,0.12,68,48,50
USC00116738,"PERRY 6 NW, IL US",10/12/2001,1.46,62,50,52
USC00116738,"PERRY 6 NW, IL US",10/13/2001,0.01,60,52,60
USC00116738,"PERRY 6 NW, IL US",10/14/2001,0.53,62,47,47
USC00116738,"PERRY 6 NW, IL US",10/15/2001,0,61,43,46
USC00116738,"PERRY 6 NW, IL US",10/16/2001,0.46,51,37,40
USC00116738,"PERRY 6 NW, IL US",10/17/2001,0,52,27,34
USC00116738,"PERRY 6 NW, IL US",10/18/2001,0,59,34,46
USC00116738,"PERRY 6 NW, IL US",10/19/2001,0,71,40,41
USC00116738,"PERRY 6 NW, IL US",10/20/2001,0,63,35,49
USC00116738,"PERRY 6 NW, IL US",10/21/2001,0,73,49,62
USC00116738,"PERRY 6 NW, IL US",10/22/2001,0,71,50,51
USC00116738,"PERRY 6 NW, IL US",10/23/2001,0.2,74,52,63
USC00116738,"PERRY 6 NW, IL US",10/24/2001,0,77,58,63
USC00116738,"PERRY 6 NW, IL US",10/25/2001,0.17,64,39,39
USC00116738,"PERRY 6 NW, IL US",10/26/2001,0,52,33,34
USC00116738,"PERRY 6 NW, IL US",10/27/2001,0,45,27,27
USC00116738,"PERRY 6 NW, IL US",10/28/2001,0,49,26,31
USC00116738,"PERRY 6 NW, IL US",10/29/2001,0,62,39,52
USC00116738,"PERRY 6 NW, IL US",10/30/2001,0,69,44,48
USC00116738,"PERRY 6 NW, IL US",10/31/2001,0,71,47,53
USC00116738,"PERRY 6 NW, IL US",11/1/2001,0,69,60,63
USC00116738,"PERRY 6 NW, IL US",11/2/2001,0.18,70,50,55
USC00116738,"PERRY 6 NW, IL US",11/3/2001,0,71,38,38
USC00116738,"PERRY 6 NW, IL US",11/4/2001,0,72,37,56
USC00116738,"PERRY 6 NW, IL US",11/5/2001,0,73,34,46
USC00116738,"PERRY 6 NW, IL US",11/6/2001,0,63,31,44
USC00116738,"PERRY 6 NW, IL US",11/7/2001,0,70,42,55
USC00116738,"PERRY 6 NW, IL US",11/8/2001,0,74,52,52
USC00116738,"PERRY 6 NW, IL US",11/9/2001,0,53,24,38
USC00116738,"PERRY 6 NW, IL US",11/10/2001,0,58,39,45
USC00116738,"PERRY 6 NW, IL US",11/11/2001,0,65,31,43
USC00116738,"PERRY 6 NW, IL US",11/12/2001,0,65,26,39
USC00116738,"PERRY 6 NW, IL US",11/13/2001,0,61,39,43
USC00116738,"PERRY 6 NW, IL US",11/14/2001,0,68,43,53
USC00116738,"PERRY 6 NW, IL US",11/15/2001,0,72,53,55
USC00116738,"PERRY 6 NW, IL US",11/16/2001,0,73,55,56
USC00116738,"PERRY 6 NW, IL US",11/17/2001,0,75,45,53
USC00116738,"PERRY 6 NW, IL US",11/18/2001,0,75,45,53
USC00116738,"PERRY 6 NW, IL US",11/19/2001,0.12,69,41,41
USC00116738,"PERRY 6 NW, IL US",11/20/2001,0,49,24,31
USC00116738,"PERRY 6 NW, IL US",11/21/2001,0,48,31,44
USC00116738,"PERRY 6 NW, IL US",11/22/2001,0,61,38,45
USC00116738,"PERRY 6 NW, IL US",11/23/2001,0,60,40,48
USC00116738,"PERRY 6 NW, IL US",11/24/2001,1.02,63,57,57
USC00116738,"PERRY 6 NW, IL US",11/25/2001,0.18,61,44,46
USC00116738,"PERRY 6 NW, IL US",11/26/2001,0.01,54,35,45
USC00116738,"PERRY 6 NW, IL US",11/27/2001,0.09,54,35,35
USC00116738,"PERRY 6 NW, IL US",11/28/2001,0,40,30,31
USC00116738,"PERRY 6 NW, IL US",11/29/2001,0.08,36,31,35
USC00116738,"PERRY 6 NW, IL US",11/30/2001,0.09,42,35,38
USC00116738,"PERRY 6 NW, IL US",12/1/2001,0,43,31,33
USC00116738,"PERRY 6 NW, IL US",12/2/2001,0,48,30,35
USC00116738,"PERRY 6 NW, IL US",12/3/2001,0,60,34,49
USC00116738,"PERRY 6 NW, IL US",12/4/2001,0,67,48,56
USC00116738,"PERRY 6 NW, IL US",12/5/2001,0,67,55,61
USC00116738,"PERRY 6 NW, IL US",12/6/2001,0.19,70,34,35
USC00116738,"PERRY 6 NW, IL US",12/7/2001,0,56,29,33
USC00116738,"PERRY 6 NW, IL US",12/8/2001,0,54,32,37
USC00116738,"PERRY 6 NW, IL US",12/9/2001,0,48,20,28
USC00116738,"PERRY 6 NW, IL US",12/10/2001,0,45,22,26
USC00116738,"PERRY 6 NW, IL US",12/11/2001,0,51,20,22
USC00116738,"PERRY 6 NW, IL US",12/12/2001,0.14,47,22,44
USC00116738,"PERRY 6 NW, IL US",12/13/2001,0.5,47,41,41
USC00116738,"PERRY 6 NW, IL US",12/14/2001,0.08,42,31,31
USC00116738,"PERRY 6 NW, IL US",12/15/2001,0,41,32,37
USC00116738,"PERRY 6 NW, IL US",12/16/2001,0.12,47,38,45
USC00116738,"PERRY 6 NW, IL US",12/17/2001,0.17,48,44,44
USC00116738,"PERRY 6 NW, IL US",12/18/2001,0,45,27,30
USC00116738,"PERRY 6 NW, IL US",12/19/2001,0,54,30,32
USC00116738,"PERRY 6 NW, IL US",12/20/2001,0,41,28,34
USC00116738,"PERRY 6 NW, IL US",12/21/2001,0,49,25,27
USC00116738,"PERRY 6 NW, IL US",12/22/2001,0.33,48,27,40
USC00116738,"PERRY 6 NW, IL US",12/23/2001,0.04,52,26,26
USC00116738,"PERRY 6 NW, IL US",12/24/2001,0,31,18,19
USC00116738,"PERRY 6 NW, IL US",12/25/2001,0,29,12,19
USC00116738,"PERRY 6 NW, IL US",12/26/2001,0,29,10,11
USC00116738,"PERRY 6 NW, IL US",12/27/2001,0,26,21,23
USC00116738,"PERRY 6 NW, IL US",12/28/2001,0,36,25,26
USC00116738,"PERRY 6 NW, IL US",12/29/2001,0,35,12,12
USC00116738,"PERRY 6 NW, IL US",12/30/2001,0,23,9,10
USC00116738,"PERRY 6 NW, IL US",12/31/2001,0,26,9,11
USC00116738,"PERRY 6 NW, IL US",1/1/2002,0,26,6,15
USC00116738,"PERRY 6 NW, IL US",1/2/2002,0,30,6,10
USC00116738,"PERRY 6 NW, IL US",1/3/2002,0,28,8,9
USC00116738,"PERRY 6 NW, IL US",1/4/2002,0,31,10,21
USC00116738,"PERRY 6 NW, IL US",1/5/2002,0,45,24,35
USC00116738,"PERRY 6 NW, IL US",1/6/2002,0.09,40,28,28
USC00116738,"PERRY 6 NW, IL US",1/7/2002,0.02,32,12,13
USC00116738,"PERRY 6 NW, IL US",1/8/2002,0,31,12,30
USC00116738,"PERRY 6 NW, IL US",1/9/2002,0,51,30,41
USC00116738,"PERRY 6 NW, IL US",1/10/2002,0,54,40,41
USC00116738,"PERRY 6 NW, IL US",1/11/2002,0,46,26,27
USC00116738,"PERRY 6 NW, IL US",1/12/2002,0,47,27,36
USC00116738,"PERRY 6 NW, IL US",1/13/2002,0,46,28,29
USC00116738,"PERRY 6 NW, IL US",1/14/2002,0,48,30,37
USC00116738,"PERRY 6 NW, IL US",1/15/2002,0,39,28,29
USC00116738,"PERRY 6 NW, IL US",1/16/2002,0,40,26,34
USC00116738,"PERRY 6 NW, IL US",1/17/2002,0,51,21,24
USC00116738,"PERRY 6 NW, IL US",1/18/2002,0,39,20,21
USC00116738,"PERRY 6 NW, IL US",1/19/2002,0.11,35,20,23
USC00116738,"PERRY 6 NW, IL US",1/20/2002,0,36,19,24
USC00116738,"PERRY 6 NW, IL US",1/21/2002,0,38,25,29
USC00116738,"PERRY 6 NW, IL US",1/22/2002,0,49,29,35
USC00116738,"PERRY 6 NW, IL US",1/23/2002,0,58,45,50
USC00116738,"PERRY 6 NW, IL US",1/24/2002,0.01,62,27,29
USC00116738,"PERRY 6 NW, IL US",1/25/2002,0,42,27,30
USC00116738,"PERRY 6 NW, IL US",1/26/2002,0,54,32,40
USC00116738,"PERRY 6 NW, IL US",1/27/2002,0,62,32,35
USC00116738,"PERRY 6 NW, IL US",1/28/2002,0,64,35,41
USC00116738,"PERRY 6 NW, IL US",1/29/2002,0,65,34,35
USC00116738,"PERRY 6 NW, IL US",1/30/2002,0.82,40,32,32
USC00116738,"PERRY 6 NW, IL US",1/31/2002,2.32,34,32,33
